text,label,scenario_type,channel,speaker_role_pattern,fraud_stage,has_code_request,has_money_transfer_request,has_urgency,has_threat,has_authority_impersonation,has_sensitive_data_request,has_remote_access_request,victim_confused_or_resisting,risk_markers_count
Плановый осмотр окулиста 20 мая Возьмите страховой полис,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш груз на сортировочном пункте Выдача 30 июня ПВЗ пр. Достык 5,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Здравствуйте это У вас истекает срок действия SIM карты хотите продлить,fraud,sim_block,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Ваши счета будут заморожены Предотвратите блокировку,fraud,generic_fraud,sms,single_message,unknown,0,0,0,0,0,0,0,0,0
Зачет по математика назначен на в,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Проблема по заявке 883 решена Оцените качество работы специалиста,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш договор страхования продлен Полис P742053 активен до 10 июня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Трек номер вашей посылки RF Статус в пути прибытие,normal,delivery_fee,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Срочно Ваш аккаунт будет заблокирован через 2 часа Подтвердите данные,fraud,generic_fraud,sms,single_message,unknown,0,0,1,0,0,0,0,0,1
Оплата налога на имущество 50000 тенге принята Квитанция отправлена,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш пакет услуг Базовый активирован Срок действия 20 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Платеж за ЖКУ 30000 принят Следующая оплата 25 мая,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Занятие по физика в переносится на,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Ваш интернет тариф изменен на Базовый Скорость до 100 Мбит,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Перезаключите договор онлайн Скажите код подтверждения оператору,fraud,sim_block,sms,single_message,data_request,0,1,1,1,1,0,0,0,4
На ваш счет поступила заявка на перевод 200000 тенге Подтвердите кодом,fraud,generic_fraud,sms,single_message,unknown,0,1,1,1,0,0,0,0,3
Командировка в с Билеты и гостиница забронированы,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Задолженность за электричество Оплатите срочно,fraud,generic_fraud,sms,single_message,transfer_request,0,1,1,0,0,0,0,0,2
Платеж за ЖКУ 150000 принят Следующая оплата 5 июля,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Megafon Услуга будет приостановлена Оплатите 50000 для продления тарифа,fraud,sim_block,sms,single_message,hook,0,0,1,1,1,0,0,0,3
Ваш номер участвует в лотерее Выигрыш 15000 тенге Перейдите по ссылке,fraud,generic_fraud,sms,single_message,hook,1,1,1,1,1,0,0,0,5
Ваши средства будут заморожены Позвоните в службу безопасности банка,fraud,generic_fraud,sms,single_message,data_request,0,1,0,0,1,0,0,0,2
"Мошенник - Добрый день
Клиент - Да
Мошенник - Kaspi Bank антифрод отдел
Мошенник - Ваши средства 500 тенге пытаются перевести мошенники
Мошенник - Назовите код из смс мы немедленно заблокируем транзакцию",fraud,bank_impersonation,call,dialogue,hook,1,1,1,0,1,0,0,0,4
Ваш абонемент в кино 6 посещений активен до 10 июня,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Мама я в аварии всё хорошо но нужно 10000 на возмещение ущерба,fraud,relative_in_trouble,sms,single_message,pressure,0,1,1,0,0,0,0,0,2
"Мошенник - Здравствуйте
Ответчик - Слушаю
Мошенник - Это служба безопасности Kaspi Bank
Мошенник - По вашей карте проходит подозрительная операция на 1000 тенге
Мошенник - Чтобы её отменить назовите код из смс",fraud,bank_impersonation,call,dialogue,hook,1,1,0,1,1,0,0,0,4
Мама я в аварии всё хорошо но нужно 200000 на возмещение ущерба,fraud,relative_in_trouble,sms,single_message,hook,0,1,1,0,0,0,0,0,2
Заочное решение о взыскании Отмените оплатив госпошлину 150000 по ссылке,fraud,delivery_fee,sms,single_message,transfer_request,0,1,0,0,0,0,0,0,1
СРОЧНО Ваша SIM будет заблокирована через 1 час Позвоните по 7700,fraud,sim_block,sms,single_message,pressure,1,0,1,1,1,0,0,0,4
"Мошенник - Добрый день
Клиент - Да
Мошенник - Kaspi Bank антифрод отдел
Мошенник - Ваши средства 200000 тенге пытаются перевести мошенники
Мошенник - Назовите код из смс мы немедленно заблокируем транзакцию",fraud,bank_impersonation,call,dialogue,transfer_request,1,0,0,0,1,1,0,0,3
Результаты анализов критичные Нужно срочное обследование за 10000 тенге сегодня,fraud,medical_or_service_fraud,sms,single_message,hook,0,1,1,0,1,0,0,0,3
Плановое отключение Ваш номер в списке Сохраните его оплатив 5000 тенге,fraud,sim_block,sms,single_message,hook,1,0,1,1,1,1,0,0,5
Уголовное дело возбуждено Для прекращения оплатите залог 200000 тенге срочно,fraud,government_or_police,call,dialogue,transfer_request,0,1,1,1,1,0,0,0,4
Напоминание прием у кардиолога 25 мая в 11:30 Не опаздывайте,normal,medical_or_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
Билеты на спектакль забронированы Место ряд,normal,benign_service,sms,single_message,benign,0,0,0,0,0,0,0,0,0
"Звонящий - Добрый вечер
Ответчик - Слушаю
Звонящий - Вас беспокоит следователь финполиции
Звонящий - Ваш счет участвует в мошеннической схеме
Звонящий - Переведите средства на специальный счет для проведения проверки",fraud,safe_account,call,dialogue,transfer_request,0,1,1,0,0,0,0,0,2
